"
As any big company, the ability to have impact in the overall strategy is limited.",5.0,"
Best reason to work for Microsoft is the quality of the people who work there. Extremely smart, passionate and fantastic professionals.",Current Employee Sales Director in New York NY,2019-05-27,microsoft
"
Company seems to making a switch to contact staff instead of fulltime. A lot of positions (including mine) have been eliminated and replaced with contractors. Focus seems to be on cutting cost and stock price; employees are no longer valued and viewed as an asset.",3.0,"
Learning, compensation, working with large organizations",Former Employee IT Architect,2019-06-12,microsoft
"
For academics accustomed to tenure, there's a sense of anxiety that the job is insecure.",5.0,"
Microsoft Research is the premier industrial research laboratory. Researchers have the freedom to solve challenging problems and impact products that affect millions of people. Colleagues are brilliant.",Current Employee Researcher,2019-05-30,microsoft
"
A lot of bureaucratic nonsense that affects work and work-life balance",4.0,"
Obviously the pay, benefits, etc.",Former Employee Service Engineer II in Redmond WA,2019-06-13,microsoft
"
Such a big company can make you feel lost at some points",5.0,"
Great place to develop your skills",Former Employee Anonymous Employee,2019-05-29,microsoft
"
Management could be better than it is currently.",4.0,"
Atmosphere and opportunity to learn",Former Employee Azure Engineer in Charlotte NC,2019-06-12,microsoft
"
Some (but not all) of the buildings are nice. Not a fan of open workspace though and that's the direction they're moving in for all new buildings Can be VERY political. Have to know how to play the game There is a LOT of bloat in certain teams (like M365 team) so if you work with/for them, it can get exhausting trying to get anything done since you have to work with so many stakeholders",4.0,"
I love the people I get to work with Great Benefits Salary for marketing is competitive Feel like if I don't like my current role that there's an opportunity for moving internally. Every team has its own personality, so you can find a team that's right for you internally!",Current Employee Marketing Manager,2019-06-12,microsoft
"
diversity is causing challenges for personal growth",4.0,"
great culture of learning and collaboration",Current Employee Partner Development Manager in Seattle WA,2019-06-12,microsoft
"
too many meetings, politics exists",5.0,"
Good place to learn cutting edge tech",Former Employee Anonymous Employee,2019-05-24,microsoft
"
They talk a big game, but the wage as livable was something I didn’t enjoy. They change policies too often",3.0,"
Amazing benefits, a solo work culture",Current Employee Product Advisor in Indianapolis IN,2019-06-09,microsoft
"
Difficult partners at times, but depends on org",5.0,"
Good pay, amazing benefits, great work-life balance",Current Employee Sales Specialist in Philadelphia PA,2019-05-23,microsoft
"
I hear the engineering teams' culture is awful.",5.0,"
Since Satya arrived, the culture shift has been incredible. I also feel I have great work-life balance and that my managers are empathetic with both work and personal subjects.",Current Employee Project Manager in Redmond WA,2019-05-22,microsoft
"
Very numbers oriented, no development",4.0,"
Great benefits, pay, culture, team, work/life balance",Former Employee SERVICE ADVISOR in Miami FL,2019-06-05,microsoft
"
Sometimes because of the large size, you may feel lost Some old Microsoft habits and culture linger on",5.0,"
Company is driven by a very noble mission Large company with many different sub-cultures, roles, jobs etc. Profitable tech powerhouse with a large customer base",Current Employee Program Manager in Redmond WA,2019-05-24,microsoft
"
Microsoft has had a long culture of hiring male bullies. They got successful by putting people over a barrel. Now MS is putting a lot of marketing $ into ""changing the culture"" and their so-called commitment to diversity and inclusion. But they keep promoting and hiring the same loud, domineering, aggressive, bad managers, who think they have all the answers and don't know how to manage people or get the best out of them.",2.0,"
Good pay Good benefits Some flexibility in schedule",Current Employee Senior Program Manager in Redmond WA,2019-06-08,microsoft
"
To much low level politics. Some People are just to much",4.0,"
Excellent company to work with, great people and ideas",Current Employee Technical Program Manager in Redmond WA,2019-06-05,microsoft
"
-Still a good ole boy's club",3.0,"
-Decent compensation -Decent facilities -Good training opportunities",Current Employee Director,2019-06-05,microsoft
"
Trying to improve anything outside of a specific set of parameters that you are assigned is insanely difficult because everything has to go through a long chain of approval. It's hard to feel like you're making a difference.",4.0,"
Your friends and family will probably have heard of Microsoft, so you won't need to explain what your company does.",Current Employee umer Services Advisor in New York NY,2019-06-04,microsoft
"
Agility gets lost at times",4.0,"
Work Life Balance, exciting products and company direction",Current Employee Senior Software Engineer Manager,2019-06-03,microsoft
"
Did not have any issues",5.0,"
I enjoyed my time there. I had a good manager which is key, and got promoted every year. I did my work and went over-and-beyond at times. No complaints",Former Employee Software Engineer in Redmond WA,2019-05-16,microsoft
"
Extremely competitive to get to Director level and above",5.0,"
Leadership, Culture, Strategy, Co-workers, Environment",Current Employee Group Finance Manager in Seattle WA,2019-05-16,microsoft
"
Inclusive is a word that is used by CEO and all leaders repeat the same. No one practices it. Words have more power - builds perception, actions and results - most don't care.",1.0,"
Good offices, staying ahead in tech",Former Employee Principal PM Manager in Redmond WA,2019-06-24,microsoft
